Source_Party_ID,Source_System,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Country,City,Postal_Code,Create_Date,Update_date,Source_Address_ID,Reject_Reason
3369296794,PILSDL,4,1,,,MAKICHU,,,3/25/2021,11/27/2021,5,Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
4531140982,PILSDL,7,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,,,,Postira,21410,2/26/2022,12/28/2019,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code."
4345835497,PILSDL,2,() { 0; }; touch /tmp/blns.shellshock1.fail;,,,NL,,,11/13/2020,11/29/2021,2,City cannot be empty. Postal_Code cannot be empty.
8430831683,PILSDL,8,,,,,Serikbuya,,3/22/2022,6/25/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
781214260,PILSDL,2,Ω≈ç√∫˜µ≤≥÷,,405 Veith Road,US,Dongjia,,6/2/2021,1/13/2021,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
2683738533,PILSDL,8,-1.00,",'';';';';',---,0__+1",,MC,Tall Abyaḑ,,1/16/2022,4/11/2020,2,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
4973763689,PILSDL,,␡,,8 Pankratz Hill,MAKICHU,Napnapan,5021,3/1/2021,12/24/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code."
6586567230,PILSDL,6,"""""",,,IE,La Roche-sur-Yon,,12/27/2021,3/11/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
5536078891,PILSDL,7,,,,DD,,,5/18/2021,5/22/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
7589507608,PILSDL,5,,,,IN,,,12/1/2020,4/3/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
545916922,PILSDL,6,1/0,,91 Manley Center,AU,Usevia,,9/20/2021,8/8/2020,8,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
4940317982,PILSDL,3,,,,OI,San José Acatempa,22016,3/16/2021,10/21/2022,8,Address_Line_1 cannot be empty.
3542018757,PILSDL,4,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,",'';';';';',---,0__+1",35 Schurz Terrace,MAKICHU,Sīrīs,,3/4/2021,4/20/2021,5,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
7415554275,PILSDL,4,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",60614 Main Drive,NL,Kępie Żaleszańskie,39-410,11/14/2021,12/1/2020,2,Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Postal_Code must be in format 1234LL for NL.
3728284908,PILSDL,1,,,,AU,,721 32,11/29/2021,9/26/2022,5,Address_Line_1 cannot be empty. City cannot be empty.
4147828202,PILSDL,5,,,3 Dixon Circle,,Bayt ‘Adhāqah,,3/24/2022,10/24/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8514720855,PILSDL,7,⁰⁴⁵₀₁₂,,,AU,Maykor,619184,6/8/2021,8/1/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
9918636584,PILSDL,,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,",'';';';';',---,0__+1",,,,,3/12/2022,8/21/2020,6,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
1255257673,PILSDL,7,1E+02,,,IE,Futang,,1/27/2022,2/13/2021,5,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
8958179852,PILSDL,4,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",,,BC,Changzhi,,3/4/2022,7/4/2022,5,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
3098870852,PILSDL,,$1.00,,27 Lillian Lane,AU,Beutong Ateuh,,8/17/2021,4/13/2021,8,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
4875747037,PILSDL,4,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,,23136 Annamark Road,,Cao Thượng,,6/24/2021,12/30/2021,1,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
1014085304,PILSDL,2,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,,,1234,La Sebala du Mornag,,1/28/2022,5/20/2022,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
6957251598,PILSDL,7,,,4 Bartelt Parkway,DDDDDDD,San Francisco,,11/15/2020,9/1/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
3916829010,PILSDL,1,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,,21545 Hanover Park,KC,,,12/23/2021,8/29/2022,2,City cannot be empty. Postal_Code cannot be empty.
4143688842,PILSDL,7,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,,,KC,Tycheró,,11/2/2021,7/12/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
3338428781,PILSDL,1,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,BC,,,4/20/2022,7/31/2022,6,Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty.
5334962065,PILSDL,8,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",,,DDDDDDD,Fort-de-France,97204 CEDEX,2/1/2022,1/30/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code."
9112190111,PILSDL,4,"""""",,6 Golf Crossing,BE,,0017,11/11/2021,6/16/2022,44444444,Address_Line_1 cannot be only special characters. City cannot be empty.
6481965596,PILSDL,4,社會科學院語學研究所,,02566 Crescent Oaks Way,US,Lavaltrie,,11/22/2021,2/7/2022,2,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
7487279386,PILSDL,8,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,58 Mallory Alley,AU,,78215,12/7/2020,11/25/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty."
5615664883,PILSDL,8,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,,,,Kaingiwa,,4/15/2022,4/10/2020,8,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
5512844545,PILSDL,,1.00,,29 Blackbird Point,UI,,,11/14/2021,5/23/2020,2,"Address_Type must be among 1,2,3,4. City cannot be empty. Postal_Code cannot be empty."
2270915809,PILSDL,8,nil,,47 Saint Paul Court,1234,Jumpangdua,,12/6/2020,3/1/2022,8,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8260991470,PILSDL,4,,,,IE,Ostravice,739 14,10/22/2020,9/16/2021,6,Address_Line_1 cannot be empty.
5377587030,PILSDL,3,1.00,,1 Village Junction,UI,,701 81,3/27/2022,11/28/2019,1,City cannot be empty.
5837302960,PILSDL,3,␢,,,BE,,00128,10/18/2021,10/18/2019,5,Address_Line_1 cannot be only special characters. City cannot be empty.
3460080208,PILSDL,8,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,,,NL,Pugeran,,6/27/2021,2/18/2020,44444444,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
5381345455,PILSDL,4,"""",,,BC,Gaplokan,,2/9/2021,7/29/2022,44444444,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
6591874236,PILSDL,2,,,,IN,,97680,12/9/2021,2/9/2022,2,Address_Line_1 cannot be empty. City cannot be empty.
7369667926,PILSDL,7,,,0883 Jana Street,US,Nansha,,2/16/2021,6/7/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
428077612,PILSDL,,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,,,,,1676,1/10/2022,9/29/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty."
5464190729,PILSDL,3,,,,KC,Beigao,,1/26/2022,10/10/2020,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
8702550210,PILSDL,1,1E02,,069 Welch Trail,1234,Fuji,969-7208,12/14/2021,11/10/2019,1,Country must be a valid ISO 2 country code.
6031738413,PILSDL,,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,",'';';';';',---,0__+1",,,Bringinanom,,2/22/2021,2/7/2020,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
1227867659,PILSDL,2,👩🏽,,,KC,Viesīte,,3/6/2022,2/6/2022,8,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
6773750853,PILSDL,7,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,,,BE,Pantai,,2/14/2021,4/16/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
7258924755,PILSDL,8,"""""",,,1234,Moravský Beroun,,10/28/2020,10/31/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
2238693997,PILSDL,1,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,OI,,680999,1/27/2022,7/1/2020,5,Address_Line_1 cannot be only special characters. City cannot be empty.
5983546931,PILSDL,3,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",,,MC,,,3/21/2021,2/21/2020,8,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
3599261352,PILSDL,4,"""''''""'""",",'';';';';',---,0__+1",,1234,Kribi,,12/21/2020,10/22/2020,1,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
5449632124,PILSDL,1,,,,AU,,,9/10/2021,10/25/2020,6,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
9730274358,PILSDL,1,,,,BC,,,4/6/2021,10/16/2021,6,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
4248210081,PILSDL,3,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,,,,Mādārīpur,,9/22/2021,10/31/2019,1,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
854496302,PILSDL,5,,",'';';';';',---,0__+1",,MAKICHU,,,12/7/2021,6/28/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
1350004897,PILSDL,6,1E02,,,BE,Guabito,,10/6/2021,2/27/2021,8,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
420068260,PILSDL,3,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,,,MAKICHU,,,4/11/2022,12/15/2019,5,Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
728841449,PILSDL,2,1;DROP TABLE users,,,BE,Tomé,,5/17/2021,4/11/2020,1,Postal_Code cannot be empty.
9253966114,PILSDL,4,,,38 Mallory Plaza,,Bulupayung,,3/29/2022,8/31/2021,2,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
6214533879,PILSDL,7,,,,OI,Kampungladang,,11/2/2021,12/3/2019,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
9659555116,PILSDL,4,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,,,,Little Baguio,4703,12/25/2020,12/8/2021,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
3538079241,PILSDL,,,",'';';';';',---,0__+1",,US,Chikan,,3/7/2021,3/5/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
9543206639,PILSDL,8,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,,59009 Thompson Street,IE,Kallar Kahār,,11/24/2020,1/13/2022,44444444,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
1601048609,PILSDL,,<script>alert('hi')</script>,,55624 Drewry Avenue,,Az Zulfi,,6/6/2021,11/3/2021,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8119998355,PILSDL,7,'',,,,,,4/18/2022,7/2/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8025336244,PILSDL,4,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,,Sihe,,10/29/2021,2/6/2020,44444444,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
2536231687,PILSDL,5,הָיְתָהtestالصفحات التّحول,,,NL,Guanaja,,12/14/2021,4/19/2021,1,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
3370325557,PILSDL,4,,,16 Nancy Pass,IE,Lindavista,,10/24/2021,9/26/2019,1,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
8061958868,PILSDL,4,',"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",12001 Charing Cross Avenue,KC,Maxu,,2/21/2021,2/23/2020,1,Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty.
8882654563,PILSDL,6,(｡◕ ∀ ◕｡),,74779 Mendota Drive,DDDDDDD,,,2/1/2021,8/28/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8582275050,PILSDL,7,,,,UI,,,2/18/2022,10/19/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
9035084250,PILSDL,7,🐵 🙈 🙉 🙊,,,,Zhuhu,,10/11/2021,12/17/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7771947423,PILSDL,8,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,,,,Xuwei,,7/28/2021,9/22/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
2330209699,PILSDL,2,,,00275 5th Plaza,UI,Sergio Osmeña Sr,,6/29/2021,3/3/2020,8,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
5367098984,PILSDL,1,null,,,IE,,,10/28/2020,2/29/2020,8,City cannot be empty. Postal_Code cannot be empty.
5269688337,PILSDL,6,,,,KC,,20551,7/21/2021,9/14/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
5400267758,PILSDL,7,,,8060 Grim Hill,MAKICHU,Guyang,,3/28/2021,8/4/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4291860144,PILSDL,5,0.00,",'';';';';',---,0__+1",,IN,Huyuan,,10/8/2021,1/26/2021,1,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
8791500071,PILSDL,1,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },,95365 Fuller Way,DDDDDDD,Munjul,,12/11/2020,6/2/2021,2,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
1124723184,PILSDL,6,Ω≈ç√∫˜µ≤≥÷,,44066 Marquette Park,,Kauhava,,12/8/2021,10/11/2022,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
1791936444,PILSDL,,,",'';';';';',---,0__+1",,AU,,,4/28/2021,4/1/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
1487524381,PILSDL,6,(╯°□°）╯︵ ┻━┻)  ,,,,Tarata,,1/6/2021,3/26/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7886090352,PILSDL,5,,,,BC,Ágios Spyrídon,,8/7/2021,12/17/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
3041332351,PILSDL,4,1/0,,,BE,,,7/27/2021,10/14/2022,5,City cannot be empty. Postal_Code cannot be empty.
2358158219,PILSDL,6,␡,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,,,,2/12/2021,3/3/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8363263339,PILSDL,4,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,,31 Farragut Center,BC,Gaoguan,,1/1/2022,6/24/2021,44444444,Postal_Code cannot be empty.
80152171,PILSDL,2,,,416 Swallow Hill,BC,,,4/6/2021,8/14/2022,44444444,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
5342901297,PILSDL,6,,,76 Summit Hill,,Cirateun,,7/31/2021,4/27/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8485312165,PILSDL,6,1/0,,,DD,Songmuping,,9/9/2021,10/22/2019,2,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
2373240607,PILSDL,3,,",'';';';';',---,0__+1",,DD,Maninihon,5510,1/9/2021,4/6/2021,1,Address_Line_1 cannot be empty.
7839301671,PILSDL,4,,,,DD,,,12/9/2021,12/13/2020,8,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
6249728524,PILSDL,6,,,,MC,Jiukeng,,2/25/2021,1/26/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
6627163160,PILSDL,4,,,,1234,Inhambupe,,9/20/2021,10/12/2019,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
9622513676,PILSDL,1,😍,,,US,Mengcheng Chengguanzhen,,3/25/2021,3/13/2022,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
7898573825,PILSDL,7,｀ｨ(´∀｀∩,,,IE,,,6/2/2021,11/4/2019,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
7732357555,PILSDL,7,,,,UI,,11000,3/28/2021,2/26/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
7809909398,PILSDL,2,,,,1234,,,2/15/2021,1/19/2022,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
3972116032,PILSDL,4,"'""'",,,BE,Paldit,,4/8/2022,11/4/2020,44444444,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
4424077883,PILSDL,,👩🏽,,79 Porter Trail,NL,Songfeng,,8/15/2021,3/6/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
3023832117,PILSDL,3,,,,UI,Nałęczów,24-150,11/19/2020,10/1/2022,44444444,Address_Line_1 cannot be empty.
